machine;description;nature;excution;frequency;nextExecution
M30;CHAVE SELETORA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;BOTOEIRA DE EMERGÊNCIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;CHAVE GERAL;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;FONTE DE ALIMENTAÇÃO;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;CPU;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;MÓDULOS CARTELAS;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;FUSÍVEL;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;FUSÍVEL;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;FUSÍVEL;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;DISJUNTOR  TRIFÁSICO C16;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;DISJUNTOR  TRIFÁSICO C32;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;DISJUNTOR C4;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;DISJUNTOR C10;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;DISJUNTOR MOTOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;TRANFORMADOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;RELÉ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;CONDICIONADOR DE AR;MECÂNICO;INSPEÇÃO;6M;18
M30;PLACA DO CIRCULADOR DE AR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;18
M30;TANQUE DO ÓLEO 600L;MECÂNICO;ABASTECIMENTO DE ÓLEO;6M;14
M30;TAMPA LATERAL DO TANQUE;MECÂNICO;INSPEÇÃO;A;14
M30;TAMPA LATERAL DO TANQUE;MECÂNICO;INSPEÇÃO;A;14
M30;TERMOSTATO;MECÂNICO;INSPEÇÃO E TESTE;6M;14
M30;MOTOR;MECÂNICO;LIMPEZA DA VENTOINHA E MEDIÇÃO E ISOLAÇÃO DO MOTOR;6M;14
M30;FLANGE;MECÂNICO;INSPEÇÃO;A;14
M30;BOMBA;MECÂNICO;INSPEÇÃO/TROCA;A;14
M30;BLOCO HIDRÁULICO;MECÂNICO;TROCA DE REPAROS DO BLOCO;A;14
M30;REGULADOR DE PRESSÃO;MECÂNICO;INSPEÇÃO;6M;14
M30;VALVULA DIRECIONAL ;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M30;VALVULA DIRECIONAL 3/2 VIAS;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M30;SOLENÓIDE DE 24VDC;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;SOLENÓIDE DE 24VDC;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;VALVULA DIRECIONAL;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M30;SOLENÓIDE DE 24VDC;MECÂNICO;INSPEÇÃO E TESTE;3M;2
M30;BLOCO HIDRÁULICO PROPORCIONAL;MECÂNICO; INSPEÇÃO/TROCA DE REPAROS DO BLOCO;A;14
M30;VALVULA PROPORCIONAL;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M30;SENSOR DE PRESSÃO;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;VALVULA DIRECIONAL 4/3 VIAS;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M30;BOMBA DE RETORNO;MECÂNICO;INSPEÇÃO/TROCA;A;14
M30;TERMOSTATO;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;TROCADOR DE CALOR;MECÂNICO;INSPEÇÃO ;6M;14
M30;SENSOR DE TEMPERATURA;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;CILINDRO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;14
M30;CILINDRO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;14
M30;TUBULAÇÃO 16mm ENTRADA;MECÂNICO;INSPEÇÃO;6M;14
M30;TUBULAÇÃO 12mm RETORNO;MECÂNICO;INSPEÇÃO;6M;14
M30;TUBULAÇÃO 16mm ENTRADA;MECÂNICO;INSPEÇÃO;6M;14
M30;TUBULAÇÃO 12mm RETORNO;MECÂNICO;INSPEÇÃO;6M;14
M30;TUBULAÇÃO DE ABASTECIMENTO;MECÂNICO;INSPEÇÃO;6M;14
M30;RETENÇÃO;MECÂNICO;INSPEÇÃO;6M;14
M30;TUBULAÇÃO DE ABASTECIMENTO;MECÂNICO;INSPEÇÃO;6M;14
M30;RETENÇÃO;MECÂNICO;INSPEÇÃO;6M;14
M30;JUNTA EXPANSIVA;MECÂNICO;INSPEÇÃO;6M;14
M30;JUNTA EXPANSIVA;MECÂNICO;INSPEÇÃO;6M;14
M30;CILINDRO DO FREIO;MECÂNICO;INSPEÇÃO;6M;14
M30;SENSOR DE PRESENÇA;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;SENSOR DE PRESENÇA;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;SENSOR DE PRESENÇA;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;SENSOR DE PRESENÇA;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;TUBULAÇÃO ABASTECIMENTO DE LINHA;MECÂNICO;INSPEÇÃO;6M;14
M30;TUBULAÇÃO DE RETORNO;MECÂNICO;INSPEÇÃO;6M;14
M30;TUBOS DE ALIMENTAÇÃO DO BLOCO HIDRÁULICO;MECÂNICO;INSPEÇÃO;6M;14
M30;TUBO DE RETORNO DE LINHA;MECÂNICO;INSPEÇÃO;6M;14
M30;BLOCO HIDRÁULICO DIRECIONAL PARA PARTE SUPERIOR;MECÂNICO; INSPEÇÃO/TROCA DE REPAROS DO BLOCO;A;14
M30;VALVULA DIRECIONAL;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M30;VALVULA DIRECIONAL;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M30;BLOCO HIDRÁULICO DIRECIONAL PARA PARTE INFERIOR;MECÂNICO; INSPEÇÃO/TROCA DE REPAROS DO BLOCO;A;14
M30;VALVULA DIRECIONAL;MECÂNICO;INSPEÇÃO E TROCA DE VALVULAS;6M;14
M30;HASTES DO CILINDO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;14
M30;HASTES DO CILINDO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;14
M30;HASTE DO CILINDRO DE FREIO;MECÂNICO;INSPEÇÃO;6M;14
M30;TUBO DE RETORNO DO CILINDRO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;14
M30;TUBO DE RETORNO DO CILINDRO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;14
M30;TUBO DE RETORNO DE LINHA;MECÂNICO;INSPEÇÃO;6M;14
M30;COLUNAS;MECÂNICO;LUBRIFICAÇÃO;M;2
M30;COLUNAS;MECÂNICO;LUBRIFICAÇÃO;M;2
M30;COLUNAS;MECÂNICO;LUBRIFICAÇÃO;M;2
M30;COLUNAS;MECÂNICO;LUBRIFICAÇÃO;M;2
M30;PROTEÇÃO LATERAL ;MECÂNICO;INSPEÇÃO;A;14
M30;PROTEÇÃO LATERAL ;MECÂNICO;INSPEÇÃO;A;14
M30;SENSOR CORTINA DE LUZ VERTICAL;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;RECEPTOR CORTINA DE LUZ VERTICAL;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;SENSOR CORTINA DE LUZ HORIZONTAL;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;RECEPTOR CORTINA DE LUZ HORIZONTAL;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;SENSOR CORTINA DE LUZ VERTICAL;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;RECEPTOR CORTINA DE LUZ VERTICAL;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;SENSOR CORTINA DE LUZ HORIZONTAL;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;RECEPTOR CORTINA DE LUZ HORIZONTAL;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;BOTOEIRA DE EMERGÊNCIA;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;BOTÃO LUMINOSO RESET ;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;BOTÃO LUMINOSA STAR;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;BOTOEIRA DE EMERGÊNCIA;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;BOTÃO LUMINOSO RESET ;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M30;BOTÃO LUMINOSA STAR;MECÂNICO;INSPEÇÃO E TESTE;3M;4
M35;DISJUNTOR C16 - 5SY43MCB;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;10
M35;CONTATO AUXILIAR 5ST301AS;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;10
M35;TRANSFORMADOR 5 KVA 230V/460V;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;18
M35;DISJUNTOR C4 - 5SY41MCB;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;10
M35;DISJUNTOR C10 - 5SY41MCB;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;10
M35;DISJUNTOR C10 - 5SY41MCB;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;10
M35;DISJUNTOR MOTOR 2,2 /3,2A - 3RV2011-1DA15;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;10
M35;DISJUNTOR MOTOR 2,2 /3,2A - 3RV2011-1DA15;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;10
M35;FONTE DE ALIMENTAÇAO DC24V/40A;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;18
M35;FONTE DE ALIMENTAÇAO DC24V/40A;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;18
M35;PLACA ANTI SURTO;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;18
M35;PLACA ANTI SURTO;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;18
M35;DISJUNTOR C32 - 5SY832-7 MCB;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;10
M35;DISPOSITIVO ANTI SURTO 5SD7-484-0;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;18
M35;PLACA DE DISTRIBUIÇAO LOCC BOX ES 7 6425;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;20
M35;PLACA DE DISTRIBUIÇAO LOCC BOX ES 7 6425;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;20
M35;DISPOSITIVO ANTI CURTO LOCC-BOX NET 7 6410;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;20
M35;DISPOSITIVO ANTI CURTO LOCC-BOX NET 7 6410;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;20
M35;DISPOSITIVO ANTI CURTO LOCC-BOX NET 7 6410;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;20
M35;DISPOSITIVO ANTI CURTO LOCC-BOX NET 7 6410;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;20
M35;DISPOSITIVO ANTI CURTO LOCC-BOX NET 7 6410;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;20
M35;DISPOSITIVO ANTI CURTO LOCC-BOX NET 7 6410;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;20
M35;DISPOSITIVO ANTI CURTO LOCC-BOX NET 7 6410;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;20
M35;DISPOSITIVO ANTI CURTO LOCC-BOX NET 7 6410;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;20
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RH2140-1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DIODO  3RT2916-1EH00;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DIODO  3RT2916-1EH00;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DIODO  3RT2916-1EH00;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;SOFT STARTER 3RW4024-1TB04;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;MOTOR BOMBA HIDRAULICA 3,6KW;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;BOTÃO DE PULSO  VERDE 1 NA;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;MOTOR 0,37 kw;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RT2015-1BB42 -24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RT2015-1BB42 -24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DISJUNTOR MOTOR 0,9-1,25A 3RV2021-0EA10 ;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;PLC MOVI DHR 41B;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DISJUNTOR MOTOR 14 /20A - 3RV2011-1DA15;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DISJUNTOR MOTOR 14 /20A - 3RV2011-1DA15;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CONTATOR 3RT2026 -1BB40 - 24DC;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;FILTRO DE LINHA  TRIFASICO;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;PLACA  MXM80A-000-000-00;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;PLACA ALIMENTAÇÃO 10KW MXP81A-010-503-00;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;PLACA COMANDO MXA81A-002-503-00 MOVIAXIS;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;PLACA COMANDO MXA81A-002-503-00 MOVIAXIS;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;PLACA COMANDO MXA81A-002-503-00 MOVIAXIS;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE SINAL 52060-25M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE SINAL 52060-25M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE SINAL 52060-25M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE SINAL 52060-25M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE SINAL 52060-25M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE SINAL 52062-5M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE SINAL 52062-5M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE SINAL 52062-5M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE SINAL 52062-5M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE SINAL 52062-5M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE POTENCIA 52054-25M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE POTENCIA 52054-25M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE POTENCIA 52054-25M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE POTENCIA 52054-25M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE POTENCIA 52054-25M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE POTENCIA 52056-5M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE POTENCIA 52056-5M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE POTENCIA 52056-5M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE POTENCIA 52056-5M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CABO DE POTENCIA 52056-5M;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;KA19B/T CMP40M/KY/AK0H/SM1;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;MODULO RETIFICADOR DO FREIO BMV5;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;SERVOMOTOR DESCARGA DE FILME WA37B-CMP63S/BP/KY/AKOH/SB1;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;SERVOMOTOR EIXO VERTICAL WA37B-CMP50M/BK/KY/AKOH/SB1;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;SERVOMOTOR EIXO HORIZONTAL WA37B-CMP50S/KY/AKOH/SM1;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;SERVOMOTOR DE ROTAÇÃO DA ESTEIRA;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;SERVOMOTOR AVANÇO E RETORNO DA ESTEIRA KA47B-CMP63M/KY/AKOH/SM1;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CPL315F-2 PN/DP 6ES7315-2FJ14-0AB0;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CARTÃO 6ES7326-1BK02-0AB0;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CARTÃO 6ES7326-1BK02-0AB0;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CARTÃO 6ES7326-1BF41-0AB0;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;MODULO DE SINAL 6ES7321-1BL00-0AA0;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;MODULO DE SINAL 6ES7321-1BL00-0AA0;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;MODULO DE SINAL 6ES7321-1BL00-0AA0;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;SWITCH RJ45;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;IHM - 6AV6-643-0CD01-1AX1;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;MODULO DE ENTRADA 3RK2400-1CG01-0AA2;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;MODULO DE ENTRADA 3RK2400-1CG01-0AA2;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;MODULO DE SAIDA 6ES7158-0AD01-0XA0;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;CLP 6GK1411-2AB10;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DISTRIBUIDOR 4DI ASI 3RK2200-0CQ20-0AA3;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DISTRIBUIDOR 4DI ASI 3RK2200-0CQ20-0AA3;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DISTRIBUIDOR 4DI ASI 3RK2200-0CQ20-0AA3;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DISTRIBUIDOR 4DI ASI 3RK2200-0CQ20-0AA3;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DISTRIBUIDOR 4DI+4DO ASI 3RK2400-1DQ00-0AA3;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DISTRIBUIDOR 4DI+4DO ASI 3RK2400-1DQ00-0AA3;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DISTRIBUIDOR 4DI+4DO ASI 3RK2400-1DQ00-0AA3;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DISTRIBUIDOR 4DI+4DO ASI 3RK2400-1DQ00-0AA3;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DISTRIBUIDOR 4DI+4DO ASI 3RK2400-1DQ00-0AA3;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
M35;DISTRIBUIDOR 4DI+4DO ASI 3RK2400-1DQ00-0AA3;ELÉTRICO;INSPEÇÃO E REAPERTOS;6M;22
